VersionTRD,CodigoReferencia,CodigoGeografico,CodigoSerie,Serie,CodigoSubserie,Subserie,CodigoSerieSubserie,Asunto,EstadoExpediente,FechaCierre,EstadoFaseArchivo,Volumen,NoFolios,NumeroDocumentos,FechaInicial,FechaFinal,NumeroCajaCustodioASE,NumeroCarpetaCustodioASE,Deposito,Area,Piso,TipoMobiliario,Bloque,Lado,Estante,Entrepaño,NumeroCajaFisica,NumeroCarpetaFisica,UbicacionArchivoGestion,UbicacionArchivoCentralASE,UbicacionArchivoHistorico,Unidadqueelaboró,Contenido,NumerodeOrden,Fondo,Subfondo,Seccion,Subseccion,UnidadConservacionySoporte,ArchivoaTransferir,Observaciones,AgrupacionDocumental,Disposicion Final,NumeroCajaCustodio,NumeroCarpetaCustodio,Estado,HojaOrigen
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 0551 A 0600 DE 2015 (2/2),CERRADO,18/12/2015,ARCHIVO HISTORICO,1,198,,17/11/2015,18/12/2015,,,DC,,,RO,,,,,327,5058,,,CJ327-CP5058,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
PROCESOS DISCIPLINARIOS
ACTAS
INVITACIONES",61,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,MEDIO UNIVERSITARIO,54,BIENESTAR,54.15,ASUNTOS ESTUDIANTILES POSGRADO 2014 A 2015,CERRADO,18/12/2015,ARCHIVO HISTORICO,1,170,,19/12/2014,18/12/2015,,,DC,,,RO,,,,,332,5129,,,CJ332-CP5129,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
MATRICULA EXTRAORDINARIA",132,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 54,15",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-PRE-CEC,BOG,,INVENTARIOS,,INVENTARIO DE DOCUMENTOS Y ARCHIVO,,INVENTARIO DE DOCUMENTOS Y ARACHIVO,CERRADO,19/04/2016,ARCHIVO HISTORICO,1,201,,17/04/2011,19/04/2016,,,DC,,,RO,21,A,2,3,25,864,,,B21-LA-ES2-EN3-CJ25-CP864,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,"ACTAS DE ENTREGA DE ARCHIVO
INVENTARIOS DE ARCHIVO",15,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ECONOMIA,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECEC2022
,VRAC-FAC-CEA-DF,BOG,,REDES DE COOPERACION,,,104,COMUNICACIONES PARA MANTENER Y PROMOVER RELACIONES DE COOPERACION 2014 A 2016,CERRADO,19/09/2016,ARCHIVO HISTORICO,1,146,,10/12/2014,19/09/2016,,,DC,,,RO,,,,,324,5007,,,CJ324-CP5007,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"PANFLETOS
DIPLOMAS
REVISTAS
CARTAS
PARCIPACION DE CONCURSOS",10,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,CODIGO SERIE/ SUBSERIE 104,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,15,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 0301 A 0350 DE 2018,CERRADO,19/10/2018,ARCHIVO HISTORICO,1,184,,07/09/2018,19/10/2018,,,DC,,,RO,,,,,330,5100,,,CJ330-CP5100,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
EXCUSAS
MATRICULAS EXTRAORDINARIAS
PROYECTOS",103,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 2801 A 2850 DE 2013 DA (2/2),CERRADO,19/11/2013,ARCHIVO HISTORICO,1,199,,27/08/2013,19/11/2013,,,DC,,,RO,,,,,325,5024,,,CJ325-CP5024,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
SOLICITUDES DE MATRICULAS
PRORROGA DE CONTRATOS
APOYOS ECONOMICOS
ASENSOS",27,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 2601 A 2650 DE 2014 DA (1/2),CERRADO,19/12/2014,ARCHIVO HISTORICO,1,19,,12/11/2014,19/12/2014,,,DC,,,RO,,,,,326,5040,,,CJ326-CP5040,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
EXCUSAS
SOLICITUDES DE APOYO ECONOMICO
ORDEN DE MERITO
PRESENTACIONES
NOTIFICACIONES
RESERVAS DE CUPOS",43,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 2601 A 2650 DE 2014 DA (2/2),CERRADO,19/12/2014,ARCHIVO HISTORICO,1,201,,12/11/2014,19/12/2014,,,DC,,,RO,,,,,326,5041,,,CJ326-CP5041,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
INCAPACIDADES",44,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,ACTAS,,ACTAS DEL COMITE DE INVESTIGACION,1.9,ACTAS COMITE DE INVESTIGACION Y ETICA (1/2),CERRADO,20/04/2016,ARCHIVO HISTORICO,1,124,,09/02/2016,20/04/2016,,,DC,,,RO,,,,,324,5000,,,CJ324-CP5000,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"ACTAS
PRESENTACION DE PROYECTOS
MINUTAS",3,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 1,9",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,15,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 0401 A 0428 DE 2017,CERRADO,20/11/2017,ARCHIVO HISTORICO,1,161,,23/10/2017,20/11/2017,,,DC,,,RO,,,,,329,5088,,,CJ329-CP5088,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
PROCESOS DISCIPLINARIOS
EXCUSAS",91,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,15,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 0001 A 0018 DE 2019,CERRADO,21/01/2019,ARCHIVO HISTORICO,1,178,,10/01/2019,21/01/2019,,,DC,,,RO,,,,,331,5104,,,CJ331-CP5104,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
EXCLUSIONES
PROCESOS DISCIPLINARIOS
PRESENTACIONES DE PROYECTOS DE INVESTIGACIONES E132",107,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 0901 A 0947 DE 2013,CERRADO,21/03/2013,ARCHIVO HISTORICO,1,132,,22/01/2013,21/03/2013,,,DC,,,RO,,,,,324,5014,,,CJ324-CP5014,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
RESERVAS
SOLICITUDES
INVITACIONES
PROCESOS
ACTAS",17,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 1501 A 1550 DE 2013 DA (1/2),CERRADO,21/06/2013,ARCHIVO HISTORICO,1,36,,17/05/2013,21/06/2013,,,DC,,,RO,,,,,325,5017,,,CJ325-CP5017,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
INVITACIONES
ACUERDOS DE VINCULACION
AVALES",20,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 1501 A 1550 DE 2013 DA (2/2),CERRADO,21/06/2013,ARCHIVO HISTORICO,1,199,,17/05/2013,21/06/2013,,,DC,,,RO,,,,,325,5018,,,CJ325-CP5018,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
SOLICITUDES
REFERENCIAS",21,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,15,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 0201 A 0224 DE 2017,CERRADO,21/06/2017,ARCHIVO HISTORICO,1,147,,06/06/2017,21/06/2017,,,DC,,,RO,,,,,329,5081,,,CJ329-CP5081,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
PROCESOS DISCIPLINARIOS
INVITACIONES
EVALUACIONES DE BASES DE DATOS
RESERVAS DE CUPO",84,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-PRE-CEC,BOG,,REGISTRO CALIFICADO,REGISTRO CALIFICADO,REGISTRO CALIFICADO,REGISTRO CALIFICADO,REGISTRO CALIFICADO,CERRADO,21/06/2018,ARCHIVO HISTORICO,2,34,,17/08/2005,21/06/2018,,,DC,,,RO,21,A,2,3,25,863,,,B21-LA-ES2-EN3-CJ25-CP863,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,"ACTAS DE ENTREGA DE ARCHIVO
INVENTARIOS DE ARCHIVO",14,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ECONOMIA,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECEC2022
,VRAC-FAC-CEA-DEP-DAD,BOG,,EVENTOS,,EVENTOS INSTITUCIONALES,,SIMPOSIO DE FINANZAS,CERRADO,21/09/2012,ARCHIVO HISTORICO,1,201,,31/10/2011,21/09/2012,,,DC,,,RO,20,B,5,7,23,847,,,B20-LB-ES5-EN7-CJ23-CP847,DEPARTAMENTO DE ADMINISTRACION,"INFORME
HOJA DE VIDA
COTIZACIÓN
SOLICITUD",22,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DEPARTAMENTO DE ADMINISTRACION,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADEPDAD2019
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 0401 A 0450 DE 2015,CERRADO,21/09/2015,ARCHIVO HISTORICO,1,142,,04/09/2015,21/09/2015,,,DC,,,RO,,,,,327,5053,,,CJ327-CP5053,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
MATRICULAS EXTRAORDINARIAS
EXCUSAS
ACTAS
PROCESOS DISCIPLINARIOS
RETIROS DE ASIGNATURAS",56,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-PRE-CEC,BOG,,PROGRAMAS ACADEMICOS,,CURRICULOS,,CURRICULOS,CERRADO,21/10/2013,ARCHIVO HISTORICO,1,80,,19/11/2004,21/10/2013,,,DC,,,RO,21,A,2,3,25,862,,,B21-LA-ES2-EN3-CJ25-CP862,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,"CURRICULOS
PROPUESTAS DE REFORMA CURRICULAR",13,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ECONOMIA,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECEC2022
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 0801 A 0850 DE 2013,CERRADO,22/02/2013,ARCHIVO HISTORICO,1,194,,01/02/2013,22/02/2013,,,DC,,,RO,,,,,324,5013,,,CJ324-CP5013,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"ACTAS
CARTAS
CONTRATOS
NOTIFICACIONES DE PROCESOS
GRADOS PRIVADOS
INCONFORMIDADES
SOLICITUDES",16,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 0101 A 0150 DE 2016,CERRADO,22/04/2016,ARCHIVO HISTORICO,1,204,,29/03/2016,22/04/2016,,,DC,,,RO,,,,,328,5062,,,CJ328-CP5062,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
RESERVAS DE CUPO
ACTAS
EXCUSAS
RETIROS DE ASIGNTURAS
PROCESOS DISCIPLINARIOS",65,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 0151 A 0200 DE 2015,CERRADO,22/05/2015,ARCHIVO HISTORICO,1,172,,14/04/2015,22/05/2015,,,DC,,,RO,,,,,326,5046,,,CJ326-CP5046,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
EXCUSAS
PROCESOS DISCIPLINARIOS
APOYO FINANCIERO",49,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,15,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 0326 A 0350 DE 2016,CERRADO,22/08/2016,ARCHIVO HISTORICO,1,162,,08/08/2016,22/08/2016,,,DC,,,RO,,,,,328,5069,,,CJ328-CP5069,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
RESERVAS DE CUPO
EXCUSAS
DERECHOS DE PETICION
MATRICULAS EXTRAORDINARIAS",72,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,15,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 0351 A 0399 DE 2018 (2/2),CERRADO,22/11/2018,ARCHIVO HISTORICO,1,186,,21/08/2018,22/11/2018,,,DC,,,RO,,,,,330,5102,,,CJ330-CP5102,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
PROCESOS DISCIPLINARIOS
EXCUSAS",105,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,15,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 0051 A 0100 DE 2019,CERRADO,23/03/2019,ARCHIVO HISTORICO,1,197,,19/02/2019,23/03/2019,,,DC,,,RO,,,,,331,5106,,,CJ331-CP5106,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
PROCESOS DISCIPLINARIOS
EXCLUSIONES
MATRICULAS EXTRAORDINARIAS",109,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,15,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 0351 A 0400 DE 2017,CERRADO,23/10/2017,ARCHIVO HISTORICO,1,208,,21/09/2017,23/10/2017,,,DC,,,RO,,,,,329,5087,,,CJ329-CP5087,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
EXCLUSIONES
PROCESOS DISCIPLINARIOS
EXCUSAS",90,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-PRE-CEC,BOG,,PROGRAMAS ACADEMICOS,,,,INFORME DE AUTOEVALUACION PARA LA REACREDITACION VOLUNTARIA DE LA CARRERA DE ECONOMIA,CERRADO,25/04/2013,ARCHIVO HISTORICO,1,,,25/04/2013,25/04/2013,,,DC,,,RO,21,A,2,3,25,858,,,B21-LA-ES2-EN3-CJ25-CP858,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,INFORMES ACREDITACION,9,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ECONOMIA,CARPETA,ARCHIVO HISTORICO,AZ EN ESTADO NATURAL,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECEC2022
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,15,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 0051 A 0100 DE 2017,CERRADO,25/04/2017,ARCHIVO HISTORICO,1,195,,03/03/2017,25/04/2017,,,DC,,,RO,,,,,329,5077,,,CJ329-CP5077,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
APOYOS MAESTRIA
ACTAS
EXCUSAS
PROCESOS DISCIPLNARIOS
APOYOS ECONOMICOS",80,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 1651 A 1700 DE 2014 DA,CERRADO,25/06/2014,ARCHIVO HISTORICO,1,203,,07/06/2014,25/06/2014,,,DC,,,RO,,,,,326,5034,,,CJ326-CP5034,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
AUTORIZACIONES
REINTREGROS
PROCESOS DISCIPLINARIOS
PRESENTACIONES
RESERVAS DE CUPO",37,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 2401 A 2450 DE 2014 DA (2/2),CERRADO,25/08/2014,ARCHIVO HISTORICO,1,179,,01/08/2014,25/08/2014,,,DC,,,RO,,,,,326,5037,,,CJ326-CP5037,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
RECIBOS DE PAGO
CERTIFICACIONES",40,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DEP-DAD,BOG,,PROYECTOS,,PROYECTOS DE INVESTIGACION INTERNOS ,,PROYECTOS DE INVESTIGACION,CERRADO,25/11/2016,ARCHIVO HISTORICO,1,174,,01/08/2013,25/11/2016,,,DC,,,RO,20,B,5,7,23,840,,,B20-LB-ES5-EN7-CJ23-CP840,,"PROPUESTA
CARTAS
DIRECTRICES",15,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DEPARTAMENTO DE ADMINISTRACION,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADEPDAD2019
