VersionTRD,CodigoReferencia,CodigoGeografico,CodigoSerie,Serie,CodigoSubserie,Subserie,CodigoSerieSubserie,Asunto,EstadoExpediente,FechaCierre,EstadoFaseArchivo,Volumen,NoFolios,NumeroDocumentos,FechaInicial,FechaFinal,NumeroCajaCustodioASE,NumeroCarpetaCustodioASE,Deposito,Area,Piso,TipoMobiliario,Bloque,Lado,Estante,Entrepaño,NumeroCajaFisica,NumeroCarpetaFisica,UbicacionArchivoGestion,UbicacionArchivoCentralASE,UbicacionArchivoHistorico,Unidadqueelaboró,Contenido,NumerodeOrden,Fondo,Subfondo,Seccion,Subseccion,UnidadConservacionySoporte,ArchivoaTransferir,Observaciones,AgrupacionDocumental,Disposicion Final,NumeroCajaCustodio,NumeroCarpetaCustodio,Estado,HojaOrigen
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,SERVICIOS INTERFACULTADES,CERRADO,2007,ARCHIVO HISTORICO,24,,,2007,2007,,,DC,,,RO,20,B,5,2,30,113,,,B20-LB-ES5-EN2-CJ30-CP113,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,122,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,SERVICIOS INTERFACULTADES,CERRADO,2007,ARCHIVO HISTORICO,25,,,2007,2007,,,DC,,,RO,20,B,5,2,31,114,,,B20-LB-ES5-EN2-CJ31-CP114,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,123,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,NOTAS DE CARRERA DE ESTUDIOS MUSICALES PRIMER PERIODO A-L,CERRADO,2008,ARCHIVO HISTORICO,3,,,2008,2008,,,DC,,,RO,20,B,4,3,13,38,,,B20-LB-ES4-EN3-CJ13-CP38,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,37,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,NOTAS DE CARRERA DE ESTUDIOS MUSICALES PRIMER PERIODO M-Z,CERRADO,2008,ARCHIVO HISTORICO,3,,,2008,2008,,,DC,,,RO,20,B,4,3,13,39,,,B20-LB-ES4-EN3-CJ13-CP39,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,38,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,NOTAS DE CARRERA DE ESTUDIOS MUSICALES TERCER PERIODO A-L,CERRADO,2008,ARCHIVO HISTORICO,,,,2008,2008,,,DC,,,RO,20,B,4,3,13,40,,,B20-LB-ES4-EN3-CJ13-CP40,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,39,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,NOTAS DE CARRERA DE ESTUDIOS MUSICALES TERCER PERIODO M-Z,CERRADO,2008,ARCHIVO HISTORICO,,,,2008,2008,,,DC,,,RO,20,B,4,4,14,41,,,B20-LB-ES4-EN4-CJ14-CP41,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,40,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,NOTAS DE CARRERA DE ARTES VISUALES PRIMER PERIODO,CERRADO,2008,ARCHIVO HISTORICO,8,,,2008,2008,,,DC,,,RO,20,B,4,6,22,72,,,B20-LB-ES4-EN6-CJ22-CP72,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,71,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,NOTAS DE CARRERA DE ARTES VISUALES TERCER PERIODO,CERRADO,2008,ARCHIVO HISTORICO,1,,,2008,2008,,,DC,,,RO,20,B,4,6,22,73,,,B20-LB-ES4-EN6-CJ22-CP73,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,72,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,SERVICIOS INTERFACULTADES,CERRADO,2008,ARCHIVO HISTORICO,26,,,2008,2008,,,DC,,,RO,20,B,5,2,31,115,,,B20-LB-ES5-EN2-CJ31-CP115,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,124,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,SERVICIOS INTERFACULTADES,CERRADO,2008,ARCHIVO HISTORICO,27,,,2008,2008,,,DC,,,RO,20,B,5,2,31,116,,,B20-LB-ES5-EN2-CJ31-CP116,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,125,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,NOTAS DE CARRERA DE ESTUDIOS MUSICALES PRIMER PERIODO A-I,CERRADO,2009,ARCHIVO HISTORICO,1,,,2009,2009,,,DC,,,RO,20,B,4,4,14,42,,,B20-LB-ES4-EN4-CJ14-CP42,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,41,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,NOTAS DE CARRERA DE ESTUDIOS MUSICALES PRIMER PERIODO J-Z,CERRADO,2009,ARCHIVO HISTORICO,1,,,2009,2009,,,DC,,,RO,20,B,4,4,14,43,,,B20-LB-ES4-EN4-CJ14-CP43,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,42,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,NOTAS DE CARRERA DE ESTUDIOS MUSICALES TERCER PERIODO A-J,CERRADO,2009,ARCHIVO HISTORICO,1,,,2009,2009,,,DC,,,RO,20,B,4,4,14,44,,,B20-LB-ES4-EN4-CJ14-CP44,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,43,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,NOTAS DE CARRERA DE ESTUDIOS MUSICALES TERCER PERIODO L-Z,CERRADO,2009,ARCHIVO HISTORICO,,,,2009,2009,,,DC,,,RO,20,B,4,4,15,45,,,B20-LB-ES4-EN4-CJ15-CP45,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,44,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,NOTAS DE CARRERA DE ARTES VISUALES PRIMER PERIODO,CERRADO,2009,ARCHIVO HISTORICO,9,,,2009,2009,,,DC,,,RO,20,B,4,7,23,74,,,B20-LB-ES4-EN7-CJ23-CP74,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,73,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,NOTAS DE CARRERA DE ARTES VISUALES TERCER PERIODO,CERRADO,2009,ARCHIVO HISTORICO,2,,,2009,2009,,,DC,,,RO,20,B,4,7,23,75,,,B20-LB-ES4-EN7-CJ23-CP75,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,74,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,NOTAS PROGRAMA INFANTIL Y JUVENIL,CERRADO,2009,ARCHIVO HISTORICO,9,,,2008,2009,,,DC,,,RO,,,,,,,,,,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,97,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,REACTIVADA EL 10/11/2016 POR LA FACULTAD,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,SERVICIOS INTERFACULTADES,CERRADO,2009,ARCHIVO HISTORICO,28,,,2009,2009,,,DC,,,RO,20,B,5,2,31,117,,,B20-LB-ES5-EN2-CJ31-CP117,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,126,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,SERVICIOS INTERFACULTADES,CERRADO,2009,ARCHIVO HISTORICO,29,,,2009,2009,,,DC,,,RO,20,B,5,3,32,118,,,B20-LB-ES5-EN3-CJ32-CP118,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,127,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,NOTAS DE CARRERA DE ESTUDIOS MUSICALES PRIMER PERIODO,CERRADO,2010,ARCHIVO HISTORICO,8,,,2010,2010,,,DC,,,RO,20,B,4,4,15,46,,,B20-LB-ES4-EN4-CJ15-CP46,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,45,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,NOTAS DE CARRERA DE ESTUDIOS MUSICALES TERCER  PERIODO,CERRADO,2010,ARCHIVO HISTORICO,1,,,2010,2010,,,DC,,,RO,20,B,4,4,15,47,,,B20-LB-ES4-EN4-CJ15-CP47,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,46,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,NOTAS DE CARRERA DE ARTES VISUALES PRIMER PERIODO,CERRADO,2010,ARCHIVO HISTORICO,10,,,2010,2010,,,DC,,,RO,20,B,4,7,23,76,,,B20-LB-ES4-EN7-CJ23-CP76,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,75,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,NOTAS DE CARRERA DE ARTES VISUALES TERCER PERIODO,CERRADO,2010,ARCHIVO HISTORICO,3,,,2010,2010,,,DC,,,RO,20,B,4,7,23,77,,,B20-LB-ES4-EN7-CJ23-CP77,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,76,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,SERVICIOS INTERFACULTADES,CERRADO,2010,ARCHIVO HISTORICO,30,,,2010,2010,,,DC,,,RO,20,B,5,3,32,119,,,B20-LB-ES5-EN3-CJ32-CP119,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,128,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,SERVICIOS INTERFACULTADES,CERRADO,2010,ARCHIVO HISTORICO,31,,,2010,2010,,,DC,,,RO,20,B,5,3,32,120,,,B20-LB-ES5-EN3-CJ32-CP120,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,129,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,NOTAS DE CARRERA DE ESTUDIOS MUSICALES PRIMER PERIODO A-J,CERRADO,2011,ARCHIVO HISTORICO,2,,,2011,2011,,,DC,,,RO,20,B,4,4,16,48,,,B20-LB-ES4-EN4-CJ16-CP48,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,47,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,NOTAS DE CARRERA DE ESTUDIOS MUSICALES PRIMER PERIODO K-Z,CERRADO,2011,ARCHIVO HISTORICO,1,,,2011,2011,,,DC,,,RO,20,B,4,4,16,49,,,B20-LB-ES4-EN4-CJ16-CP49,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,48,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,NOTAS DE CARRERA DE ESTUDIOS MUSICALES TERCER PERIODO A-J,CERRADO,2011,ARCHIVO HISTORICO,2,,,2011,2011,,,DC,,,RO,20,B,4,4,16,50,,,B20-LB-ES4-EN4-CJ16-CP50,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,49,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,NOTAS DE CARRERA DE ESTUDIOS MUSICALES TERCER PERIODO K-Z,CERRADO,2011,ARCHIVO HISTORICO,,,,2011,2011,,,DC,,,RO,20,B,4,4,16,51,,,B20-LB-ES4-EN4-CJ16-CP51,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,50,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,NOTAS DE CARRERA DE ARTES VISUALES PRIMER PERIODO,CERRADO,2011,ARCHIVO HISTORICO,11,,,2011,2011,,,DC,,,RO,20,B,4,7,24,78,,,B20-LB-ES4-EN7-CJ24-CP78,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,77,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,NOTAS DE CARRERA DE ARTES VISUALES TERCER PERIODO,CERRADO,2011,ARCHIVO HISTORICO,4,,,2011,2011,,,DC,,,RO,20,B,4,7,24,79,,,B20-LB-ES4-EN7-CJ24-CP79,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,78,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,NOTAS PROGRAMA INFANTIL Y JUVENIL,CERRADO,2011,ARCHIVO HISTORICO,10,,,2010,2011,,,DC,,,RO,,,,,,,,,,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,98,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,REACTIVADA EL 10/11/2016 POR LA FACULTAD,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,SERVICIOS INTERFACULTADES,CERRADO,2011,ARCHIVO HISTORICO,32,,,2011,2011,,,DC,,,RO,20,B,5,3,32,121,,,B20-LB-ES5-EN3-CJ32-CP121,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,130,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,SERVICIOS INTERFACULTADES,CERRADO,2011,ARCHIVO HISTORICO,33,,,2011,2011,,,DC,,,RO,20,B,5,3,32,122,,,B20-LB-ES5-EN3-CJ32-CP122,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,131,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,"SERVICIOS INTERFACULTADES
NOTAS DE CARRERAS DE ESTUDIOS MUSICALES 1/3",CERRADO,2012,ARCHIVO HISTORICO,1,,,2012,2012,,,DC,,,RO,20,B,5,3,33,123,,,B20-LB-ES5-EN3-CJ33-CP123,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,132,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,"SERVICIOS INTERFACULTADES
MODIFICACION DE CALIFICACIONES DEFINITIVAS EN CARRERA DE MUSICA Y VISUALES 2/3",CERRADO,2012,ARCHIVO HISTORICO,1,,,2012,2012,,,DC,,,RO,20,B,5,3,33,124,,,B20-LB-ES5-EN3-CJ33-CP124,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,133,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,"SERVICIOS INTERFACULTADES
NOTAS DE CARRERA DE ESTUDIOS MUSICALES Y ARTES VISUALES
NOTAS ESPECIALIZACION EN CORO INFANTIL Y JUVENIL 3/3",CERRADO,2012,ARCHIVO HISTORICO,1,,,2012,2012,,,DC,,,RO,20,B,5,3,33,125,,,B20-LB-ES5-EN3-CJ33-CP125,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,134,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,"SERVICIOS INTERFACULTADES
NOTAS DE CARRERAS DE ESTUDIOS MUSICALES, ARTES VISUALES, ESCENICAS, ESPECIALIZACION DE CORO INFANTIL Y JUVENIL Y MAESTRIA MUSICA 1/3",CERRADO,2013,ARCHIVO HISTORICO,1,,,2013,2013,,,DC,,,RO,20,B,5,3,33,126,,,B20-LB-ES5-EN3-CJ33-CP126,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,135,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,SERVICIOS INTERFACULTADES 2/3,CERRADO,2013,ARCHIVO HISTORICO,1,,,2013,2013,,,DC,,,RO,20,B,5,3,33,127,,,B20-LB-ES5-EN3-CJ33-CP127,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,136,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,"SERVICIOS INTERFACULTADES
NOTAS DE CARRERA DE ESTUDIOS MUSICALES, ARTES VISUALES, ESPECIALIZACION EN CORO INFANTIL JUVENIL Y MAESTRIA MUSICA 3/3",CERRADO,2013,ARCHIVO HISTORICO,1,,,2013,2013,,,DC,,,RO,20,B,5,3,33,128,,,B20-LB-ES5-EN3-CJ33-CP128,FACULTAD DE ARTES,LISTA DE CALIFICACIONES DEFINITIVAS,137,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
